"run_stamp","tool","view_name","view_mode","processing_scope","write_mode","parameter_target_mode","worksharing_mode","element_id","category","family","type","level","system","name","target_parameter","requested_value","actual_before","actual_after","outcome","reason","target_scope","target_kind","target_param_id","target_definition_name","target_storage","target_is_read_only","candidate_count","selected_target_count","asset_score","asset_type_code","derived_asset_id","asset_id_rule","asset_id_reason","asset_type","asset_category","linked_room_source","linked_room_link","linked_room_number","linked_room_name","linked_room_department","linked_room_subdepartment","linked_room_building","linked_room_site","resolved_department","resolved_subdepartment","resolved_building","resolved_site","derived_wbs00","derived_wbs01","derived_wbs03","derived_wbs05","derived_wbs_code"
"20260812_165953","NWB_PARAMETERS AutoFill","WBS - Vaildation","schedule","view","smart","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Supply Air","Flanged Long Radius Elbows / Shoe Branch","NWB_AssetTypeCode","MDUC","MDUC","MDUC","SKIP","already-matches","instance","Shared Parameter","7626182","NWB_AssetTypeCode","String","False","1","1","45","MDUC","MDUC-HO-GR-270499","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected-miss:d4:visited1","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-GR-Z00-ME-SI5"
"20260812_165953","NWB_PARAMETERS AutoFill","WBS - Vaildation","schedule","view","smart","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Supply Air","Flanged Long Radius Elbows / Shoe Branch","NWB_AssetType","Ductwork","Ductwork","Ductwork","SKIP","already-matches","instance","Shared Parameter","7626181","NWB_AssetType","String","False","1","1","45","MDUC","MDUC-HO-GR-270499","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected-miss:d4:visited1","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-GR-Z00-ME-SI5"
"20260812_165953","NWB_PARAMETERS AutoFill","WBS - Vaildation","schedule","view","smart","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Supply Air","Flanged Long Radius Elbows / Shoe Branch","NWB_Category","Ductwork","Ductwork","Ductwork","SKIP","already-matches","instance","Shared Parameter","7626160","NWB_Category","String","False","1","1","45","MDUC","MDUC-HO-GR-270499","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected-miss:d4:visited1","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-GR-Z00-ME-SI5"
"20260812_165953","NWB_PARAMETERS AutoFill","WBS - Vaildation","schedule","view","smart","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Supply Air","Flanged Long Radius Elbows / Shoe Branch","NWB_Department","","","","SKIP","linked/direct room department unavailable (connected-miss:d4:visited1)","","","","NWB_Department","","","","","45","MDUC","MDUC-HO-GR-270499","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected-miss:d4:visited1","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-GR-Z00-ME-SI5"
"20260812_165953","NWB_PARAMETERS AutoFill","WBS - Vaildation","schedule","view","smart","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Supply Air","Flanged Long Radius Elbows / Shoe Branch","NWB_SubDepartment","","","","SKIP","linked/direct room subdepartment unavailable (connected-miss:d4:visited1)","","","","NWB_SubDepartment","","","","","45","MDUC","MDUC-HO-GR-270499","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected-miss:d4:visited1","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-GR-Z00-ME-SI5"
"20260812_165953","NWB_PARAMETERS AutoFill","WBS - Vaildation","schedule","view","smart","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Supply Air","Flanged Long Radius Elbows / Shoe Branch","NWB_Material","","","","SKIP","workbook material blank and model material missing","","","","NWB_Material","","","","","45","MDUC","MDUC-HO-GR-270499","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected-miss:d4:visited1","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-GR-Z00-ME-SI5"
"20260812_165953","NWB_PARAMETERS AutoFill","WBS - Vaildation","schedule","view","smart","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Supply Air","Flanged Long Radius Elbows / Shoe Branch","NWB_UniclassCode","Pr_65_65_25","Pr_65_65_25","Pr_65_65_25","SKIP","already-matches","instance","Shared Parameter","7626165","NWB_UniclassCode","String","False","1","1","45","MDUC","MDUC-HO-GR-270499","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected-miss:d4:visited1","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-GR-Z00-ME-SI5"
"20260812_165953","NWB_PARAMETERS AutoFill","WBS - Vaildation","schedule","view","smart","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Supply Air","Flanged Long Radius Elbows / Shoe Branch","NWB_UniclassDescription","Ductwork and fittings","Ductwork and fittings","Ductwork and fittings","SKIP","already-matches","instance","Shared Parameter","7626166","NWB_UniclassDescription","String","False","1","1","45","MDUC","MDUC-HO-GR-270499","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected-miss:d4:visited1","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-GR-Z00-ME-SI5"
"20260812_165953","NWB_PARAMETERS AutoFill","WBS - Vaildation","schedule","view","smart","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Supply Air","Flanged Long Radius Elbows / Shoe Branch","NWB_DesignPkg","NWB-GEN-ME-SCM-1091-A","NWB-GEN-ME-SCM-1091-A","NWB-GEN-ME-SCM-1091-A","SKIP","already-matches","instance","Shared Parameter","7626167","NWB_DesignPkg","String","False","1","1","45","MDUC","MDUC-HO-GR-270499","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected-miss:d4:visited1","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-GR-Z00-ME-SI5"
"20260812_165953","NWB_PARAMETERS AutoFill","WBS - Vaildation","schedule","view","smart","Both","skip-other-users","270499","Ducts","Rectangular Duct","","GROUND","Supply Air","Flanged Long Radius Elbows / Shoe Branch","NWB_BuildingPermitPkg","WBH - BP09","","","SKIP","missing","","","","NWB_BuildingPermitPkg","","","0","0","45","MDUC","MDUC-HO-GR-270499","default","generated from matched Asset Master row with blank NWB_AssetID","Ductwork","Ductwork","connected-miss:d4:visited1","","","","","","","","","","","","WBH","HO","Z00","SI5","WBH-HO-GR-Z00-ME-SI5"
